planner,env_type,map_seed,episode_seed,target_ece,realized_ece,trust,attack_type,attack_eps,shield_enabled,density_override,success,collisions,near_misses,replans,avg_replan_latency_ms,path_length,cvar95,mean_risk,energy,safety_violations,shield_prevented
TrustAwareCVaR,static,1001,1021160,0.05,0.03778691381216049,0.8,none,0.0,True,,1,0,0,3,5.615494666670884,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021180,0.05,0.02982290416955948,1.0,none,0.0,True,,1,0,0,3,4.267534666657487,33.1126983722081,0.04515425985058149,0.007694563311007287,33.562698372208104,0,0
TrustAwareCVaR,static,1001,1021110,0.05,0.024891347438097,0.2,none,0.0,True,,1,0,0,3,7.783571333334294,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021130,0.05,0.029902261793613435,0.4,none,0.0,True,,1,0,0,3,7.302545000006451,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021150,0.05,0.030940054655075072,0.6,none,0.0,True,,1,0,0,3,7.315006333338185,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021170,0.05,0.031167599558830264,0.8,none,0.0,True,,1,0,0,3,5.623744333320246,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021190,0.05,0.02572303682565689,1.0,none,0.0,True,,1,0,0,3,3.932507333331614,33.1126983722081,0.04515425985058149,0.007694563311007287,33.562698372208104,0,0
TrustAwareCVaR,static,1001,1021120,0.05,0.026533424854278564,0.2,none,0.0,True,,1,0,0,3,7.738234666665751,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021140,0.05,0.02208733558654785,0.4,none,0.0,True,,1,0,0,3,7.278297333328965,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021160,0.05,0.03778691381216049,0.6,none,0.0,True,,1,0,0,3,6.63374266666968,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021180,0.05,0.02982290416955948,0.8,none,0.0,True,,1,0,0,3,5.632272333324788,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021200,0.05,0.033067510277032856,1.0,none,0.0,True,,1,0,0,3,3.9222136666694496,33.1126983722081,0.04515425985058149,0.007694563311007287,33.562698372208104,0,0
TrustAwareCVaR,static,1001,1021130,0.05,0.029902261793613435,0.2,none,0.0,True,,1,0,0,3,7.754767333333727,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021150,0.05,0.030940054655075072,0.4,none,0.0,True,,1,0,0,3,7.288286000004973,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021170,0.05,0.031167599558830264,0.6,none,0.0,True,,1,0,0,3,6.63030966666156,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021190,0.05,0.02572303682565689,0.8,none,0.0,True,,1,0,0,3,5.582648666669836,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021210,0.05,0.03531219363212585,1.0,none,0.0,True,,1,0,0,3,3.942105333332317,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1002,1022020,0.05,0.003145961463451386,0.2,none,0.0,True,,1,0,0,3,7.401957000003752,32.5269119345812,0.06635796775420506,0.017622695668251254,32.9769119345812,0,0
TrustAwareCVaR,static,1002,1022040,0.05,0.00803016260266304,0.4,none,0.0,True,,1,0,0,3,7.06335699999272,32.5269119345812,0.06635796775420506,0.017622695668251254,32.9769119345812,0,0
TrustAwareCVaR,static,1002,1022060,0.05,0.008818667382001877,0.6,none,0.0,True,,1,0,0,3,6.409722333330592,32.5269119345812,0.06635796775420506,0.017622695668251254,32.9769119345812,0,0
TrustAwareCVaR,static,1002,1022080,0.05,0.004617034792900086,0.8,none,0.0,True,,1,0,0,3,5.527621333328625,32.5269119345812,0.06635796775420506,0.017622695668251254,32.9769119345812,0,0
TrustAwareCVaR,static,1002,1022100,0.05,0.004825271368026734,1.0,none,0.0,True,,1,0,0,3,4.21951766667424,33.1126983722081,0.038160924489299454,0.005591902791315483,33.562698372208104,0,0
TrustAwareCVaR,static,1002,1022030,0.05,0.006425797939300537,0.2,none,0.0,True,,1,0,0,3,7.514350333337916,32.5269119345812,0.06635796775420506,0.017622695668251254,32.9769119345812,0,0
TrustAwareCVaR,static,1002,1022050,0.05,0.0003599366545677185,0.4,none,0.0,True,,1,0,0,3,7.0266886666653745,32.5269119345812,0.06635796775420506,0.017622695668251254,32.9769119345812,0,0
TrustAwareCVaR,static,1002,1022070,0.05,0.02153588339686394,0.6,none,0.0,True,,1,0,0,3,6.399147999985644,32.5269119345812,0.06635796775420506,0.017622695668251254,32.9769119345812,0,0
TrustAwareCVaR,static,1002,1022090,0.05,0.018251657485961914,0.8,none,0.0,True,,1,0,0,3,5.5934210000051126,32.5269119345812,0.06635796775420506,0.017622695668251254,32.9769119345812,0,0
TrustAwareCVaR,static,1002,1022110,0.05,0.03909122943878174,1.0,none,0.0,True,,1,0,0,3,4.037602333331354,33.1126983722081,0.038160924489299454,0.005591902791315483,33.562698372208104,0,0
TrustAwareCVaR,static,1002,1022040,0.05,0.00803016260266304,0.2,none,0.0,True,,1,0,0,3,7.465194333320824,32.5269119345812,0.06635796775420506,0.017622695668251254,32.9769119345812,0,0
TrustAwareCVaR,static,1002,1022060,0.05,0.008818667382001877,0.4,none,0.0,True,,1,0,0,3,7.121002333330277,32.5269119345812,0.06635796775420506,0.017622695668251254,32.9769119345812,0,0
TrustAwareCVaR,static,1002,1022080,0.05,0.004617034792900086,0.6,none,0.0,True,,1,0,0,3,6.361445666669852,32.5269119345812,0.06635796775420506,0.017622695668251254,32.9769119345812,0,0
TrustAwareCVaR,static,1002,1022100,0.05,0.004825271368026734,0.8,none,0.0,True,,1,0,0,3,5.590037999998761,32.5269119345812,0.06635796775420506,0.017622695668251254,32.9769119345812,0,0
TrustAwareCVaR,static,1002,1022120,0.05,0.015114205777645112,1.0,none,0.0,True,,1,0,0,3,4.0517423333407505,33.1126983722081,0.038160924489299454,0.005591902791315483,33.562698372208104,0,0
TrustAwareCVaR,static,1002,1022050,0.05,0.0003599366545677185,0.2,none,0.0,True,,1,0,0,3,7.483256333330246,32.5269119345812,0.06635796775420506,0.017622695668251254,32.9769119345812,0,0
