planner,env_type,map_seed,episode_seed,target_ece,realized_ece,trust,attack_type,attack_eps,shield_enabled,density_override,success,collisions,near_misses,replans,avg_replan_latency_ms,path_length,cvar95,mean_risk,energy,safety_violations,shield_prevented
CVaRPlanner,static,1000,1010070,0.3,0.02975696325302124,0.94672275854744,none,0.0,True,,1,0,0,3,3.7363826666639475,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
DynNavCurrent,static,1000,1010070,0.3,0.02975696325302124,0.94672275854744,none,0.0,True,,1,0,0,3,3.405469333330302,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
TrustAwareCVaR,static,1000,1010070,0.3,0.02975696325302124,0.94672275854744,none,0.0,True,,1,0,0,3,4.80370599999939,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
CVaRPlanner,static,1000,1010051,0.01,0.04839815422892571,0.9303556179644914,none,0.0,True,,1,0,0,3,3.7840403333338677,33.1126983722081,0.057834149027864136,0.021329400233096547,33.562698372208104,0,0
DynNavCurrent,static,1000,1010051,0.01,0.04839815422892571,0.9303556179644914,none,0.0,True,,1,0,0,3,3.597905333336371,33.1126983722081,0.057834149027864136,0.021329400233096547,33.562698372208104,0,0
TrustAwareCVaR,static,1000,1010051,0.01,0.04839815422892571,0.9303556179644914,none,0.0,True,,1,0,0,3,5.114607999999521,33.1126983722081,0.057834149027864136,0.021329400233096547,33.562698372208104,0,0
CVaRPlanner,static,1000,1010055,0.05,0.0458261314034462,0.9325538540677396,none,0.0,True,,1,0,0,3,3.8711359999960373,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
DynNavCurrent,static,1000,1010055,0.05,0.0458261314034462,0.9325538540677396,none,0.0,True,,1,0,0,3,3.456521666668285,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
TrustAwareCVaR,static,1000,1010055,0.05,0.0458261314034462,0.9325538540677396,none,0.0,True,,1,0,0,3,5.120011666666831,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
CVaRPlanner,static,1000,1010060,0.1,0.035431861877441406,0.9416320370567237,none,0.0,True,,1,0,0,3,3.822403000000918,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
DynNavCurrent,static,1000,1010060,0.1,0.035431861877441406,0.9416320370567237,none,0.0,True,,1,0,0,3,3.454242333333468,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
TrustAwareCVaR,static,1000,1010060,0.1,0.035431861877441406,0.9416320370567237,none,0.0,True,,1,0,0,3,4.948724333336448,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
CVaRPlanner,static,1000,1010070,0.2,0.02962970733642578,0.9468380222274464,none,0.0,True,,1,0,0,3,3.809872999994468,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
DynNavCurrent,static,1000,1010070,0.2,0.02962970733642578,0.9468380222274464,none,0.0,True,,1,0,0,3,3.4058370000025207,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
TrustAwareCVaR,static,1000,1010070,0.2,0.02962970733642578,0.9468380222274464,none,0.0,True,,1,0,0,3,4.8532446666674405,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
