planner,env_type,map_seed,episode_seed,target_ece,realized_ece,trust,attack_type,attack_eps,shield_enabled,density_override,success,collisions,near_misses,replans,avg_replan_latency_ms,path_length,cvar95,mean_risk,energy,safety_violations,shield_prevented
CVaRPlanner,static,1000,1040184,0.05,0.050470754504203796,0.734478662635676,fgsm,0.3,True,,1,0,0,4,5.256161999994902,37.112698372208094,0.31779883801937103,0.12000000476837158,37.712698372208095,0,0
DynNavCurrent,static,1000,1040184,0.05,0.050470754504203796,0.734478662635676,fgsm,0.3,True,,1,0,0,4,5.051622250007881,37.112698372208094,0.31779883801937103,0.12000000476837158,37.712698372208095,0,0
TrustAwareCVaR,static,1000,1040184,0.05,0.050470754504203796,0.734478662635676,fgsm,0.3,True,,1,0,0,3,8.714681333363691,33.1126983722081,0.38938117027282715,0.22511726286676195,33.562698372208104,0,0
CVaRPlanner,static,1000,1040165,0.05,0.034147403836250305,0.7446845637183283,pgd,0.3,True,,1,0,0,3,6.427361999991869,33.1126983722081,0.35099075237909955,0.27843522032101947,33.562698372208104,0,0
DynNavCurrent,static,1000,1040165,0.05,0.034147403836250305,0.7446845637183283,pgd,0.3,True,,1,0,0,3,6.737782999986545,33.1126983722081,0.35099075237909955,0.27843522032101947,33.562698372208104,0,0
TrustAwareCVaR,static,1000,1040165,0.05,0.034147403836250305,0.7446845637183283,pgd,0.3,True,,1,0,0,3,8.979281333362602,32.5269119345812,0.3842151363690694,0.3321707174181938,32.9769119345812,0,0
CVaRPlanner,static,1000,1040173,0.05,0.037504521757364274,0.9397966156620432,spoofing,0.3,True,,1,0,0,4,3.166845500004456,34.28427124746191,0.04605730948969722,0.011394047488768896,34.88427124746191,0,0
DynNavCurrent,static,1000,1040173,0.05,0.037504521757364274,0.9397966156620432,spoofing,0.3,True,,1,0,0,4,2.89223574999653,34.28427124746191,0.04605730948969722,0.011394047488768896,34.88427124746191,0,0
TrustAwareCVaR,static,1000,1040173,0.05,0.037504521757364274,0.9397966156620432,spoofing,0.3,True,,1,0,0,3,5.133456000010028,33.1126983722081,0.10931404307484627,0.015101880042089356,33.562698372208104,0,0
CVaRPlanner,static,1000,1040194,0.05,0.03859659790992737,0.7451481723735629,fgsm,0.3,True,,1,0,0,4,5.153193499992881,34.87005768508882,0.3261283338069916,0.07500000298023224,35.47005768508882,0,0
DynNavCurrent,static,1000,1040194,0.05,0.03859659790992737,0.7451481723735629,fgsm,0.3,True,,1,0,0,4,4.994820750013673,34.87005768508882,0.3261283338069916,0.07500000298023224,35.47005768508882,0,0
TrustAwareCVaR,static,1000,1040194,0.05,0.03859659790992737,0.7451481723735629,fgsm,0.3,True,,1,0,0,4,7.8311402499906535,33.69848480983501,0.33525536209344864,0.15000000596046448,34.29848480983501,0,0
CVaRPlanner,static,1000,1040175,0.05,0.029114050418138505,0.7493596619806735,pgd,0.3,True,,1,0,0,3,6.932133333331573,32.5269119345812,0.3842151363690694,0.31717071682214737,32.9769119345812,0,0
DynNavCurrent,static,1000,1040175,0.05,0.029114050418138505,0.7493596619806735,pgd,0.3,True,,1,0,0,3,6.1466716666889925,32.5269119345812,0.3842151363690694,0.31717071682214737,32.9769119345812,0,0
TrustAwareCVaR,static,1000,1040175,0.05,0.029114050418138505,0.7493596619806735,pgd,0.3,True,,1,0,0,3,8.729315666641924,32.5269119345812,0.3842151363690694,0.31717071682214737,32.9769119345812,0,0
CVaRPlanner,static,1000,1040183,0.05,0.04194724082946777,0.9359048802911647,spoofing,0.3,True,,1,0,0,4,4.306920749996834,35.45584412271572,0.023277300177142024,0.0,36.05584412271572,0,0
DynNavCurrent,static,1000,1040183,0.05,0.04194724082946777,0.9359048802911647,spoofing,0.3,True,,1,0,0,4,3.743408999994813,35.45584412271572,0.023277300177142024,0.0,36.05584412271572,0,0
TrustAwareCVaR,static,1000,1040183,0.05,0.04194724082946777,0.9359048802911647,spoofing,0.3,True,,1,0,0,4,5.667339500007529,34.87005768508881,0.03911628061905503,0.008545535616576672,35.47005768508881,0,0
CVaRPlanner,static,1001,1041084,0.05,0.02527273565530777,0.7565922869354869,fgsm,0.3,True,,1,0,0,4,4.742059250020247,34.28427124746191,0.3340916708111763,0.20860682924588522,34.88427124746191,0,0
DynNavCurrent,static,1001,1041084,0.05,0.02527273565530777,0.7565922869354869,fgsm,0.3,True,,1,0,0,4,4.099859500016123,34.28427124746191,0.3340916708111763,0.20860682924588522,34.88427124746191,0,0
TrustAwareCVaR,static,1001,1041084,0.05,0.02527273565530777,0.7565922869354869,fgsm,0.3,True,,1,0,0,4,6.673448000015014,34.28427124746191,0.3340916708111763,0.20860682924588522,34.88427124746191,0,0
CVaRPlanner,static,1001,1041065,0.05,0.02909010484814644,0.7489113825520907,pgd,0.3,True,,1,0,0,3,6.095441333343388,32.5269119345812,0.35643089314301807,0.3046094439923763,32.9769119345812,0,0
